BGE,rate,JV,JE,ontology,response,species,phylum,monomer,class
0.4281870244431162,0.02284858679360972,5.141015099111194e-6,9.780952367868312e-7,Nucleotides,negative,Bacillus sp. URHB0009,Firmicutes,uracil,Bacilli
0.4679291848187871,0.02284932221185145,7.054291724759116e-6,1.1399803654516904e-6,Nucleotides,negative,Bacillus sp. URHB0009,Firmicutes,uridine,Bacilli
0.4779945737342051,0.16311120294762785,1.1919369868239198e-5,4.927478919014066e-6,Amino acids,negative,Bacillus sp. URHB0009,Firmicutes,valine ,Bacilli
0.46826001357451286,0.024587872651604392,7.278515192960386e-6,1.2127613959567668e-6,Organic acids,negative,Bacillus sp. URHB0009,Firmicutes,vanillic acid,Bacilli
0.4686789543373364,0.024587879125497217,7.279060846330096e-6,1.2128494894589099e-6,Organic acids,negative,Bacillus sp. URHB0009,Firmicutes,vanillin,Bacilli
0.4334034380441033,0.022848457480993983,5.71952934618494e-6,1.0106130803018331e-6,Nucleotides,negative,Bacillus sp. URHB0009,Firmicutes,xanthine,Bacilli
0.4814508199132155,0.021107198884338707,6.144824956006365e-6,9.735139243511364e-7,Fatty acids,negative,Bacillus sp. URHB0009,Firmicutes,linoleic acid,Bacilli
0.5310052244976633,0.14673383362037393,1.1951458952648346e-5,4.157988529642161e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,2-aminoisobutyric acid ,Actinobacteria
0.47590339110860863,0.005336952034182216,2.678976597151718e-6,4.755540824334313e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,"2,3-Dihydroxybenzoic acid",Actinobacteria
0.4759033727629691,0.005336951072875823,2.6789765895458943e-6,4.755539281233448e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,3-Dehydroshikimic acid,Actinobacteria
0.55243441509535,0.14673608724492576,1.2875857739615433e-5,4.898008074060063e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,5-aminovaleric acid,Actinobacteria
0.4924859995007914,0.005336860019048151,2.6789769532185483e-6,4.787079155759785e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,abscisic acid,Actinobacteria
0.4667005502965984,0.011069959007258115,2.9014828298390873e-6,2.336164577881285e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,adenine,Actinobacteria
0.5309659034181162,0.011069965779337118,2.9014032994377615e-6,2.3327209834634239e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,adenosine,Actinobacteria
0.4700766432431047,0.1467251218087985,1.000283214962586e-5,3.005550299662727e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,alpha-alanine ,Actinobacteria
0.4637611766544201,0.005337029551019878,2.6789762414900346e-6,4.7322529504033194e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,alpha-ketoglutaric acid ,Actinobacteria
0.5282157738024679,0.14673547821770935,1.19465928166587e-5,4.154664398033005e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,arginine,Actinobacteria
0.5075603828791286,0.14673206882819884,1.0996275264761866e-5,3.5879372738854234e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,asparagine ,Actinobacteria
0.5648991052716494,0.14673843815343537,1.3782884849006688e-5,5.630586976188967e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,betonicine,Actinobacteria
0.487941708019588,0.005336883519311876,2.6789768558919957e-6,4.7784571676620526e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,biotin ,Actinobacteria
0.4822758382219686,0.005336915414138882,2.678976747685972e-6,4.767690937666498e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,caffeic acid,Actinobacteria
0.5639276735188856,0.146738338691127,1.3781543223725272e-5,5.629317820402814e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,choline,Actinobacteria
0.4709008618601348,0.005336980966337512,2.6789764497344162e-6,4.745967655082076e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,cis-aconitic acid,Actinobacteria
0.5304492383267423,0.011069967763161583,2.9014040287356846e-6,2.332741296798407e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,cytidine,Actinobacteria
0.5466408412045818,0.05608117495456873,1.0373323007700794e-5,1.7595483092379807e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,rhamnose,Actinobacteria
0.5309659030198643,0.01106996577941919,2.901403270613015e-6,2.3327210503022646e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,deoxyguanosine,Actinobacteria
0.5658699715521889,0.05608083550933904,1.129744486884533e-5,1.8181818181818183e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,maltose,Actinobacteria
0.5658699715521889,0.05608083550933904,1.129744486884533e-5,1.8181818181818183e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,sucrose,Actinobacteria
0.45254699032837464,0.00533711650428754,2.6789758523568e-6,4.710545623631842e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,fumaric acid ,Actinobacteria
0.5310052244976633,0.14673383362037393,1.1951458952648346e-5,4.157988529642161e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,gamma-amino-n-butyric acid ,Actinobacteria
NaN,0.146593858003088,1.7848605612032266e-5,1.195460286985534e-5,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,glycine ,Actinobacteria
0.55243441509535,0.14673608724492576,1.2875857739615433e-5,4.898008074060063e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,glycine betaine,Actinobacteria
0.4671229991168593,0.011069955850925005,2.901482487779712e-6,2.33613144875983e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,guanine,Actinobacteria
0.5308114884543489,0.011069964191103305,2.9014034343132313e-6,2.332727229079367e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,guanosine,Actinobacteria
0.5447232009668563,0.05608113979083864,1.0371221087578733e-5,1.7595711387517246e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,fructose,Actinobacteria
0.5447232009668563,0.05608113979083864,1.0371221087578733e-5,1.7595711387517246e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,glucose,Actinobacteria
0.5424770524120128,0.14673723730575486,1.1970780978316641e-5,4.171263538473719e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,histidine,Actinobacteria
0.5171128878234748,0.14673148375494632,1.1014486673613618e-5,3.5988971319016228e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,homoserine ,Actinobacteria
0.4812137838517194,0.011069964622117812,2.901468552651851e-6,2.335145631824497e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,hypoxanthine,Actinobacteria
NaN,0.0034062182436236993,2.474814540000809e-6,1.1481922604384545e-8,Auxins,undefined,Blastococcus sp. URHD0036,Actinobacteria,indole-3-acetic acid,Actinobacteria
0.5339255435040473,0.011069965892289845,2.901401345352081e-6,2.3326651736634833e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,inosine ,Actinobacteria
0.5637440569858294,0.1467383720017864,1.3781290309207752e-5,5.629080034279191e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,isoleucine ,Actinobacteria
0.49075874827800026,0.005336870908707833,2.6789769311971083e-6,4.783806871279073e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,jasmonic acid,Actinobacteria
0.5201591407641504,0.14673060681447858,1.193197283110149e-5,4.144641917247133e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,L-aspartic acid,Actinobacteria
0.5678401744215253,0.14673758667280593,1.378689789753156e-5,5.634379671721884e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,L-carnitine,Actinobacteria
0.5385749916223939,0.14673464390634938,1.1964350259320841e-5,4.166842068259305e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,L-citrulline,Actinobacteria
0.5407236168894691,0.1467345553200977,1.1967895235006686e-5,4.1692728238838546e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,L-glutamate ,Actinobacteria
0.5389412234508141,0.1467345871254824,1.1964956488390284e-5,4.167256698065812e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,L-hydroxyproline,Actinobacteria
0.5407236329266997,0.14673469792396804,1.196790291813389e-5,4.169281398001996e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,L-pyroglutamic acid,Actinobacteria
0.5693141959843726,0.1467392241579678,1.3788893341977838e-5,5.636269680750699e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,L-tyrosine ,Actinobacteria
0.4328845878478039,0.005337310741355518,2.6789749350292713e-6,4.671825220147078e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,lactic acid,Actinobacteria
0.5637440570568668,0.14673837181242144,1.3781291088571725e-5,5.6290807702074404e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,leucine,Actinobacteria
0.57761460758051,0.06024408700665874,1.3503941738097016e-5,2.50013884634841e-6,Fatty acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,linoleic acid,Actinobacteria
0.5567983756736454,0.14673648029579642,1.288235110138303e-5,4.90328707024853e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,lysine,Actinobacteria
0.45254696875509803,0.00533711527606822,2.6789758423894864e-6,4.710543557011497e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,malic acid,Actinobacteria
0.432614455596683,0.005337313118342653,2.6789749064588444e-6,4.671282393285983e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,malonic acid ,Actinobacteria
0.5711370578167859,0.14673747272873894,1.3791318189766614e-5,5.638554483313299e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,methionine ,Actinobacteria
0.5535915803284164,0.05608016467849057,1.0380866096494548e-5,1.759468399275243e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,N-acetyl-D-glucosamine ,Actinobacteria
0.4686197186196598,0.005336998413106293,2.678976406527213e-6,4.741598338553362e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,nicotinic acid,Actinobacteria
0.5408357300110872,0.1467346789002962,1.1968085867298943e-5,4.169406547345135e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,ornithine,Actinobacteria
0.48300615345036807,0.00533690939078988,2.678976752839709e-6,4.7690778240022425e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,pantothenic acid ,Actinobacteria
0.5353838440010266,0.05608107467288417,9.458912851201648e-6,1.701188447717248e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,arabinose,Actinobacteria
0.5353838440010266,0.05608107467288417,9.458912851201648e-6,1.701188447717248e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,D-ribose,Actinobacteria
0.5353838437611326,0.05608107467374941,9.458912741918001e-6,1.701188447717207e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,xylose,Actinobacteria
0.57197401500043,0.1467383657479332,1.3792448827213018e-5,5.639634657286823e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,phenylalanine ,Actinobacteria
0.5458267229581116,0.14673694524912137,1.2865739241448349e-5,4.8897972771215775e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,proline ,Actinobacteria
0.47610780562759414,0.005336950998089167,2.6789766142767225e-6,4.7559343489586244e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,salicylic acid,Actinobacteria
0.48052560059847144,0.14672464485184453,1.0027872527342555e-5,3.018373956490858e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,serine ,Actinobacteria
0.4761077681592736,0.005336949020339619,2.6789765986287535e-6,4.755930941608364e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,shikimic acid ,Actinobacteria
0.4877576320349923,0.005336885064514304,2.6789768685888984e-6,4.77811271610332e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,sinapyl alcohol,Actinobacteria
0.47994285999469993,0.00533692934478374,2.678976708283928e-6,4.763250283770491e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,stachyhydrine,Actinobacteria
0.4526009554579514,0.0053371154656356445,2.6789758561014447e-6,4.710651589554284e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,succinic acid,Actinobacteria
0.5447232009668563,0.05608113979083864,1.0371221087578733e-5,1.7595711387517246e-6,Sugars,undefined,Blastococcus sp. URHD0036,Actinobacteria,inositol,Actinobacteria
0.4822758207555423,0.005336914783637029,2.6789767397193344e-6,4.767689187255782e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,syringic acid,Actinobacteria
0.4469358037568511,0.005337160052703286,2.6789755985186216e-6,4.699587742080883e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,taurine,Actinobacteria
0.48864438258214904,0.005336878857863344,2.6789768675873184e-6,4.779790310860498e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,thiamine,Actinobacteria
0.4526009335803891,0.00533711410901317,2.6789758469975176e-6,4.7106493699372394e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,threonic acid ,Actinobacteria
0.5171128877997349,0.14673148375290174,1.1014486547119597e-5,3.5988970456804696e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,threonine ,Actinobacteria
0.5369058434764121,0.01106996896495541,2.901397049113401e-6,2.332553202711346e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,thymidine,Actinobacteria
0.4838231803578299,0.005336907995681547,2.6789768031371494e-6,4.770640537422783e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,trans-cinnamic acid,Actinobacteria
0.48437183738468964,0.005336902911527144,2.678976797265925e-6,4.771678938432896e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,trans-ferulic acid,Actinobacteria
0.47393910605126954,0.005336964561868773,2.6789765521896987e-6,4.751787241553306e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,trigonelline,Actinobacteria
0.5729034198017191,0.14673862573689606,1.3793680122596616e-5,5.640799920671637e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,tryptophan,Actinobacteria
0.4766510844900101,0.01106996307008765,2.9014735034536677e-6,2.3354469927760238e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,uracil,Actinobacteria
0.5319083001374558,0.011069967892437346,2.901401926898061e-6,2.3326846438071877e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,uridine,Actinobacteria
0.55243441509535,0.14673608724492576,1.2875857739615433e-5,4.898008074060063e-6,Amino acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,valine ,Actinobacteria
0.47960879248727906,0.005336930083281214,2.678976688874136e-6,4.762611738067805e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,vanillic acid,Actinobacteria
0.4800962605914416,0.005336927730036252,2.678976711152685e-6,4.7635439356688605e-8,Organic acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,vanillin,Actinobacteria
0.48462099869078396,0.011069962354518488,2.90146601405877e-6,2.3350110989882953e-7,Nucleotides,undefined,Blastococcus sp. URHD0036,Actinobacteria,xanthine,Actinobacteria
0.57761460758051,0.06024408700665874,1.3503941738097016e-5,2.50013884634841e-6,Fatty acids,undefined,Blastococcus sp. URHD0036,Actinobacteria,linoleic acid,Actinobacteria
0.5636142465950613,0.11569273217347777,1.216422272696239e-5,4.8594354703711365e-6,Amino acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,2-aminoisobutyric acid ,Alphaproteobacteria
0.5875618019101212,0.039646594441617965,1.0342489018630149e-5,1.7761488056321163e-6,Organic acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,"2,3-Dihydroxybenzoic acid",Alphaproteobacteria
0.5875617997553669,0.03964658082773451,1.0342489415258097e-5,1.776148803832781e-6,Organic acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,3-Dehydroshikimic acid,Alphaproteobacteria
0.5894272392686792,0.1156951129690486,1.308873411244499e-5,5.574271556371777e-6,Amino acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,5-aminovaleric acid,Alphaproteobacteria
0.6145809019457931,0.039648925335324346,1.3071053864470934e-5,2.184031435490719e-6,Organic acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,abscisic acid,Alphaproteobacteria
0.3934766246951917,0.005929972093817271,2.729101074315924e-6,3.1391989973969206e-8,Nucleotides,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,adenine,Alphaproteobacteria
0.4369925220732057,0.005929888528006843,2.729101227228312e-6,3.139130551148137e-8,Nucleotides,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,adenosine,Alphaproteobacteria
0.4915324316541759,0.11568168450033778,1.0294886624863991e-5,3.589725672461407e-6,Amino acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,alpha-alanine ,Alphaproteobacteria
0.5679847909315703,0.039645719079339024,9.437413253539925e-6,1.7343475373299816e-6,Organic acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,alpha-ketoglutaric acid ,Alphaproteobacteria
0.5602750011406661,0.1156912236426813,1.2161137148364484e-5,4.857048852493381e-6,Amino acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,arginine,Alphaproteobacteria
0.5357654717651033,0.11568678716513606,1.2136640411491434e-5,4.837968663253431e-6,Amino acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,asparagine ,Alphaproteobacteria
0.6045613604870794,0.1156951541449963,1.3936427689517926e-5,6.449448938751425e-6,Amino acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,betonicine,Alphaproteobacteria
0.6071613759074184,0.03964859552570532,1.2157138885842774e-5,1.999911685449757e-6,Organic acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,biotin ,Alphaproteobacteria
0.5979617752315367,0.03964735660043987,1.1241943201839661e-5,1.8181818181818183e-6,Organic acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,caffeic acid,Alphaproteobacteria
0.6033808411703547,0.11569478517262906,1.393553411638423e-5,6.448515591032096e-6,Amino acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,choline,Alphaproteobacteria
0.5796258073994357,0.03964778577534821,1.0336680347977693e-5,1.776194293254431e-6,Organic acids,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,cis-aconitic acid,Alphaproteobacteria
0.4366172525769878,0.005929888725173322,2.7291012336442706e-6,3.139131434720182e-8,Nucleotides,positive,Bradyrhizobium sp. URHA0002,Proteobacteria,cytidine,Alphaproteobacteria
