Vmax,K,ontology,response
0.08695782092190892,0.0005881707372556131,Amino acids,positive
0.0036935636768542484,0.0001569941048851467,Organic acids,positive
0.017661804662908794,0.0002169752347255533,Nucleotides,positive
0.0038961451211226425,0.00016306203618680665,Nucleotides,positive
0.3651582358706994,0.003118609587236445,Amino acids,positive
0.017442814087629443,0.00022213101033079376,Organic acids,positive
0.14793224236678307,0.0009187098791453288,Amino acids,positive
0.21112234720830014,0.001638900047303153,Amino acids,positive
0.05997025376814184,0.0003875043645353343,Amino acids,positive
0.005589258444054656,0.0001636473226923004,Organic acids,positive
0.00808503409809814,0.00015659330322595965,Organic acids,positive
0.06199413440766167,0.00043040112907592146,Amino acids,positive
0.01359439504658151,0.00019847454866081196,Organic acids,positive
0.003978323343074006,0.00015905662997670698,Nucleotides,positive
0.07721575216116022,0.000527168422911223,Sugars,positive
0.0038961451211226425,0.00016306203618680665,Nucleotides,positive
0.035395015216630306,0.0002864221734257984,Sugars,positive
0.035395015216630306,0.0002864221734257984,Sugars,positive
0.02421365883569987,0.00027383474276333926,Organic acids,positive
0.14023219339610973,0.001024369002350893,Amino acids,positive
2.5215710515416325,0.02941225983766375,Amino acids,positive
0.08695782092190892,0.0005881707372556131,Amino acids,positive
0.017534564549445172,0.00022587368825526623,Nucleotides,positive
0.003920666034647098,0.0001667955365462294,Nucleotides,positive
0.0817911282213354,0.0005717906254423408,Sugars,positive
0.0817911282213354,0.0005717906254423408,Sugars,positive
0.11042798270133625,0.0006864841652832445,Amino acids,positive
0.18029088150856803,0.0013605551234212821,Amino acids,positive
0.013630214459822675,0.00019404089336403832,Nucleotides,positive
0.0005769326333378703,0.00012766036970922185,Auxins,positive
0.003672418516752186,0.00016221240323498898,Nucleotides,positive
0.06237836884472073,0.0004122199758915393,Amino acids,positive
0.004403495642491955,0.00014782932678142287,Organic acids,positive
0.1712666883254686,0.001354911340971349,Amino acids,positive
0.05393227723325211,0.00036246826655600845,Amino acids,positive
0.12024408296547562,0.0007715600637772821,Amino acids,positive
0.11479952130996682,0.0008097337310295356,Amino acids,positive
0.11930912780440725,0.0008003671461740691,Amino acids,positive
0.11479952130996682,0.0007697319149756812,Amino acids,positive
0.05095576084074585,0.0003124445417286002,Amino acids,positive
0.03883976275214748,0.000420501974470336,Organic acids,positive
0.06237836884472073,0.0004122199758915393,Amino acids,positive
0.0012961130267845654,0.00015374588322283734,Fatty acids,positive
0.07715610833055658,0.0005036974956313491,Amino acids,positive
0.02421365883569987,0.0002896489072390336,Organic acids,positive
0.03907084745823442,0.0004462800863876992,Organic acids,positive
0.047319465916250955,0.0004048510879488568,Amino acids,positive
0.06121154975409389,0.00040807272983933566,Sugars,positive
0.014788619679126307,0.00017926757849524342,Organic acids,positive
0.11451813176095428,0.0007750811997845355,Amino acids,positive
0.007754659896682381,0.00016767953941105698,Organic acids,positive
0.10465489527401116,0.0007545191799044071,Sugars,positive
0.10465489527401116,0.0007545191799044071,Sugars,positive
0.10465489527401116,0.0007545191799044071,Sugars,positive
0.045666330502685114,0.00028310310739820615,Amino acids,positive
0.10246140975322908,0.0006689833465934921,Amino acids,positive
0.01098428558968451,0.000160922181601109,Organic acids,positive
0.31569083073046844,0.002889134524802478,Amino acids,positive
0.01098428558968451,0.00017606779869297812,Organic acids,positive
0.005667993807624689,0.00015296268814902976,Organic acids,positive
0.009158311228288094,0.00015540121175491368,Organic acids,positive
0.024178697304524065,0.0002755740798019668,Organic acids,positive
0.0817911282213354,0.0005717906254423408,Sugars,positive
0.00808503409809814,0.0001624033021089016,Organic acids,positive
0.027988906656887892,0.0005067770294084756,Organic acids,positive
0.005290165288862964,0.00016435546116421872,Organic acids,positive
0.024178697304524065,0.0002911646622984084,Organic acids,positive
0.18029088150856803,0.0013605551234212821,Amino acids,positive
0.0032133084920013665,0.0001543441029580198,Nucleotides,positive
0.007388218212584648,0.00014287261605493162,Organic acids,positive
0.0071439173035418675,0.0001550869042005004,Organic acids,positive
0.012052445872369696,0.00016515492518734396,Organic acids,positive
0.04384237634474354,0.0002701469533235643,Amino acids,positive
0.014826322844930165,0.00020662459340740785,Nucleotides,positive
0.0037471950827104705,0.0001584196974820962,Nucleotides,positive
0.08695782092190892,0.0005881707372556131,Amino acids,positive
0.009314262395254463,0.00016087976193063605,Organic acids,positive
0.009086886809143116,0.00015385406291720593,Organic acids,positive
0.013095529979450737,0.00019913231441474186,Nucleotides,positive
0.0785676004454957,0.0004405240572523835,Amino acids,positive
0.017065770974503913,0.00016868055796516126,Organic acids,positive
0.017065770974503913,0.0001760144952679943,Organic acids,positive
0.048719678159102615,0.00028390953471627153,Amino acids,positive
0.005686977293428002,0.00015706298875282782,Organic acids,positive
0.03814204824399796,0.00025953746391188,Nucleotides,positive
0.008414030050256621,0.0001691724091701656,Nucleotides,positive
0.20458644823612296,0.0012045888638313284,Amino acids,positive
0.02685668810083145,0.0002229062229332973,Organic acids,positive
0.0828816909284831,0.00041632588734022777,Amino acids,positive
0.11828508004380324,0.0006722764499491718,Amino acids,positive
0.03359940982568316,0.0002188885508859527,Amino acids,positive
0.00860577714082114,0.00016379888715968783,Organic acids,positive
0.012448521091055143,0.00015680993140758097,Organic acids,positive
0.03473332523828753,0.00022306081227115295,Amino acids,positive
0.020931280116346547,0.0001990135692806694,Organic acids,positive
0.008591500346531465,0.0001657372844770493,Nucleotides,positive
0.04446758792529887,0.00027510224897549175,Sugars,positive
0.008414030050256621,0.0001691724091701656,Nucleotides,positive
0.02038354749142095,0.00020960247720831017,Sugars,positive
0.02038354749142095,0.00020960247720831017,Sugars,positive
0.03728175281026065,0.00027506587554966956,Organic acids,positive
0.0785676004454957,0.0004405240572523835,Amino acids,positive
1.4127553885778938,0.010839238945479281,Amino acids,positive
0.048719678159102615,0.00028390953471627153,Amino acids,positive
0.03786726326936321,0.0002700132960122477,Nucleotides,positive
0.008466984880438889,0.00017308156096139087,Nucleotides,positive
0.04710248989222531,0.00029478151455840894,Sugars,positive
0.04710248989222531,0.00029478151455840894,Sugars,positive
0.061869257071189634,0.0003277451005084433,Amino acids,positive
0.1010111986362494,0.000567440939017446,Amino acids,positive
0.029435513948039182,0.00022698805973421946,Nucleotides,positive
0.0017131553109756112,0.00012941311278225184,Auxins,positive
0.007930874953694796,0.00016797190299455743,Nucleotides,positive
0.03494859947023929,0.0002223939076989989,Amino acids,positive
0.006780059021992897,0.0001479232569069361,Organic acids,positive
0.09595523261887416,0.0005683906693399875,Amino acids,positive
0.030216525222626984,0.00021008705862984205,Amino acids,positive
0.0673689032280986,0.0003625187379973106,Amino acids,positive
0.06431848995001069,0.000371367071821463,Amino acids,positive
0.06684507783715014,0.00036467798565171237,Amino acids,positive
0.06431848995001069,0.00035302109372249853,Amino acids,positive
0.02854887855047283,0.00019530747802794907,Amino acids,positive
0.059801554319408506,0.00042289129084160075,Organic acids,positive
0.03494859947023929,0.0002223939076989989,Amino acids,positive
0.007184247407789135,0.0001610590810059108,Fatty acids,positive
0.043228092953816105,0.0002589485668789309,Amino acids,positive
0.03728175281026065,0.0002909511388792858,Organic acids,positive
0.06015735527245832,0.0004488193551201605,Organic acids,positive
0.02651157912720341,0.00022330206344062126,Amino acids,positive
0.03525096751052715,0.00023968078700350865,Sugars,positive
0.02277002691015272,0.00017978065388801333,Organic acids,positive
0.06416083641039938,0.00035562421685959806,Amino acids,positive
0.011939844174623583,0.00016790373912557938,Organic acids,positive
0.0602694479708881,0.00035821723859643566,Sugars,positive
0.0602694479708881,0.00035821723859643566,Sugars,positive
0.0602694479708881,0.00035821723859643566,Sugars,positive
0.02558538037419339,0.00018175723089380622,Amino acids,positive
0.05740584175157915,0.0003130439432030175,Amino acids,positive
0.016912496493431715,0.00016126337961656394,Organic acids,positive
0.17687144765023785,0.0011245454579354938,Amino acids,positive
0.016912496493431715,0.00017644110946282883,Organic acids,positive
0.008727005922558003,0.00015309458221592125,Organic acids,positive
0.01410104510389259,0.00015568967868926243,Organic acids,positive
0.03722792256626453,0.0002768123304635808,Organic acids,positive
0.04710248989222531,0.00029478151455840894,Sugars,positive
0.012448521091055143,0.00016262796773189049,Organic acids,positive
0.043094499121012035,0.0005097074027262163,Organic acids,positive
0.008145263628395774,0.0001644787861822944,Organic acids,positive
0.03722792256626453,0.0002924729668965357,Organic acids,positive
0.1010111986362494,0.000567440939017446,Amino acids,positive
0.006939390954886672,0.00015919122848885976,Nucleotides,positive
0.011375634181470251,0.00014305618837787997,Organic acids,positive
0.010999484250389765,0.0001552643130469507,Organic acids,positive
0.01855714209990627,0.00016552872860095606,Organic acids,positive
0.024563477357193074,0.00018370376817461809,Amino acids,positive
0.0320186035360262,0.00024818190808301,Nucleotides,positive
0.008092360795076062,0.00016472428130794142,Nucleotides,positive
0.048719678159102615,0.00028390953471627153,Amino acids,positive
0.014341163001677608,0.0001611530715254947,Organic acids,positive
0.01399107297794302,0.00015411049437397367,Organic acids,positive
0.02828082100273147,0.00023215015500265755,Nucleotides,positive
0.1229628581288825,0.00037764411103606343,Amino acids,undefined
0.0012442044784493776,0.00012160826795037615,Organic acids,undefined
0.0012442044784493776,0.00012689558394821858,Organic acids,undefined
0.07624912609770303,0.00025114068365058554,Amino acids,undefined
0.0004146172257845345,0.00014803560796994018,Organic acids,undefined
0.019465604641782555,0.00015256090747349567,Nucleotides,undefined
0.00429405839336765,0.00015381450445487715,Nucleotides,undefined
0.3201896744575019,0.0009984493379948424,Amino acids,undefined
0.0019580253163654074,0.00012131292415266701,Organic acids,undefined
0.1297146603095123,0.0003622192642550268,Amino acids,undefined
0.18512302060541722,0.0005681713440930462,Amino acids,undefined
0.05258502792732951,0.0002007286723385666,Amino acids,undefined
0.0006274165096404732,0.00014393603383391774,Organic acids,undefined
0.0009075772618009471,0.00012842033672261298,Organic acids,undefined
0.0543596714091163,0.00020073031497283548,Amino acids,undefined
0.0015260249595136638,0.00012837374388921616,Organic acids,undefined
0.004384629476515753,0.0001489460254931141,Nucleotides,undefined
0.0865201596277191,0.00027690711028044305,Sugars,undefined
0.00429405839336765,0.00015381450445487715,Nucleotides,undefined
0.03966007298843343,0.0002101525268043992,Sugars,undefined
0.03966007298843343,0.0002101525268043992,Sugars,undefined
0.002718079592200632,0.00011372324438452669,Organic acids,undefined
0.1229628581288825,0.00037764411103606343,Amino acids,undefined
2.2110442400112404,0.008838929506167275,Amino acids,undefined
0.07624912609770303,0.00025114068365058554,Amino acids,undefined
0.019325369496477163,0.00015907213219980794,Nucleotides,undefined
0.004321083627607999,0.00015728217125654875,Nucleotides,undefined
0.09164686313061292,0.00029676497397125687,Sugars,undefined
0.09164686313061292,0.00029676497397125687,Sugars,undefined
0.09682898086039482,0.00028910899808414907,Amino acids,undefined
0.15808839288599638,0.00048202275105951257,Amino acids,undefined
0.0150222681612378,0.00014417814892680333,Nucleotides,undefined
0.0,0.0001258027583176312,Auxins,undefined
0.004047482592556671,0.00015349588839510907,Nucleotides,undefined
0.05469658808586589,0.0002019496903453854,Amino acids,undefined
0.0004943099149705946,0.00013561350952286664,Organic acids,undefined
0.15017551240378982,0.00048368260096430006,Amino acids,undefined
0.047290617035901754,0.00019367564282635582,Amino acids,undefined
0.10543624653118726,0.0003184650953628656,Amino acids,undefined
0.10066217257422343,0.00032415509853053954,Amino acids,undefined
0.10461642936907109,0.0003177543782612998,Amino acids,undefined
0.10066217257422343,0.000308141448453432,Amino acids,undefined
0.04468065313227653,0.0001826918472388672,Amino acids,undefined
0.004359917979305045,0.00010976618012557216,Organic acids,undefined
0.05469658808586589,0.0002019496903453854,Amino acids,undefined
0.002618889241046848,0.0001528758249476789,Fatty acids,undefined
0.06765447628440296,0.00023258917196482853,Amino acids,undefined
0.002718079592200632,0.00012029084816357232,Organic acids,undefined
